Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food
Sườn Cây - Nguyên Hồng,-1,-1,"47 Nguyên Hồng, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/30/c3/cb/getlstd-property-photo.jpg,100.000 ₫ - 300.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12406465-Reviews-Suon_Cay_Nguyen_Hong-Hanoi.html
Lake Side Sakura,-1,-1,"Lake Side Hotel, 23 Ngoc Khanh St., Ba Dinh Dist, Hà Nội 10000 Việt Nam",-1,Kiểu Nhật,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d4021884-Reviews-Lake_Side_Sakura-Hanoi.html
Quan Dao - Dao coffe,-1,-1,"297 Minh Khai Hai Ba Trung, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/07/a8/17/f6/getlstd-property-photo.jpg,"Kiểu Á, Kiểu Thái, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d7918110-Reviews-Quan_Dao_Dao_coffe-Hanoi.html
Nhà hàng chay Buddha Chay,-1,-1,"163 Đường Vệ Hồ, Xuân La, Tây Hồ, Hà Nội 10000 Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10634666-Reviews-Buddha_Chay-Hanoi.html
9luv Cocktail & Wine Bar,-1,-1,"35 phố Ngõ Trạm, Hà Nội Việt Nam",-1,"Quầy bar, Quán rượu",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26300442-Reviews-9luv_Cocktail_Wine_Bar-Hanoi.html
Bếp Bà Tần,-1,-1,"3B Tống Duy Tân Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/36/13/49/getlstd-property-photo.jpg,70.000 ₫ - 150.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20364328-Reviews-Bep_Ba_Tan-Hanoi.html
Cāga Café & Restaurant,-1,-1,"45c phố Trần Quốc Toản Ngã tư Trần Quốc Toản và Trương Hán Siêu, cổng vào trên phố Trương Hán Siêu, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/c3/8a/6a/caga-hanoi.jpg,"Cà phê, Quốc tế, Kiểu Á, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25171297-Reviews-Caga_Cafe_Restaurant-Hanoi.html
BỤI XUYÊN VIỆT travel Pub & Coffee,-1,-1,"10 ngõ 91 Chùa Láng, Quận Đống Đa, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/cd/c8/4d/coffee-in-the-morning.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Đỗ xe có người coi, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8274437-Reviews-Bui_Xuyen_Viet_Travel_Pub_and_Coffee-Hanoi.html
Cowboy Jack's 500 Pizzeria,-1,-1,"Số 77 Láng Hạ, Hà Nội 100000 Việt Nam",-1,100.000 ₫ - 1.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23308936-Reviews-Cowboy_Jack_s_500_Pizzeria-Hanoi.html
Nhà Hàng Thảo Hiền,-1,-1,"2D Khâm Thiên Đống Đa, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d16740128-Reviews-Nha_Hang_Thao_Hien-Hanoi.html
Ruou nha san Hoang Thanh,-1,-1,"1, Ngách 53, Ngõ 52, Phố Tây Sơn, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/96/42/ba/getlstd-property-photo.jpg,20.000 ₫ - 1.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12220039-Reviews-Ruou_nha_san_Hoang_Thanh-Hanoi.html
Riêu cua bề bề,-1,-1,"25 phố Lạc Trung, Hà Nội 100000 Việt Nam",-1,Kiểu Á,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25564737-Reviews-Rieu_cua_b_b-Hanoi.html
Bún Cá Ngon,-1,-1,"121 Mai Hắc Đế, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20199899-Reviews-Bun_Ca_Ngon-Hanoi.html
pizza Nutri,-1,-1,"59 le Duan, Hà Nội Việt Nam",-1,Kiểu Ý,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12994020-Reviews-Pizza_Nutri-Hanoi.html
Lela Restaurant,-1,-1,"Hàng Bạc, Hà Nội 10000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25447486-Reviews-Lela_Restaurant-Hanoi.html
Bon Appétit Hanoi,-1,-1,"105a1, Ngo 72 Nguyen Chi Thanh, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1d/97/49/a8/smoked-duck-bowl-teriyaki.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Dịch vụ bàn, Phong cách gia đình, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23585234-Reviews-Bon_Appetit_Hanoi-Hanoi.html
Cơm Gà 3 Ngon,-1,-1,"304 Khâm Thiên Đống Đa, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/48/37/7d/getlstd-property-photo.jpg,25.000 ₫ - 45.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17749087-Reviews-Com_Ga_3_Ngon-Hanoi.html
Việt Cổ Trà,-1,-1,"9 Lane 143, Trung Kinh St, Hà Nội Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12606729-Reviews-Viet_Co_Tra-Hanoi.html
ZIP Cafe,-1,-1,"58 To Hien Thanh, Hà Nội Việt Nam",-1,Bữa sáng,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d1467620-Reviews-ZIP_Cafe-Hanoi.html
Bệu Quán,-1,-1,"19 Hàng Lược, Hà Nội Việt Nam",-1,"Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26361586-Reviews-B_u_Quan-Hanoi.html
Mk Rooftop Bar & Restaurant,-1,-1,"72 74 Hang Buom, Hà Nội 11010 Việt Nam",-1,"Quầy bar, Quốc tế, Quán rượu, Kiểu Bữa tối, Quán bar phục vụ đồ ăn, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25231555-Reviews-Mk_Rooftop_Bar_Restaurant-Hanoi.html
Eat with Hanoian Family,-1,-1,"No5, Alley 42, Giang Van Minh Str, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/07/87/86/d0/eat-with-hanoian-family.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d7078130-Reviews-Eat_with_Hanoian_Family-Hanoi.html
Lunaire Skybar,-1,-1,"No. 5, lane 82/1 Dich Vong Hau, Cau Giay 8th floor, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/49/67/8e/stairway-to-lunaire-skybar.jpg,"Ngồi ngoài trời, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Quán bar có nhạc jazz",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25327292-Reviews-Lunaire_Skybar-Hanoi.html
Herbie - Trà Thảo Dược Detox,-1,-1,"44c ngõ Phất Lộc, Hà Nội Việt Nam",-1,5.000 ₫ - 30.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12311728-Reviews-Herbie_Herbal_detox_tea-Hanoi.html
Nhà Hàng Bistro Ali,-1,-1,"1B Ngõ 279 Đội Cấn, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/c3/51/1c/getlstd-property-photo.jpg,100.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15638898-Reviews-Nha_Hang_Bistro_Ali-Hanoi.html
Bánh Canh Ghẹ 6,-1,-1,"5 Phạm Sư Mạnh Hoàn Kiếm, Hà Nội 100000 Việt Nam",-1,47.619 ₫ - 119.048 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15054606-Reviews-Banh_Canh_Ghe_6-Hanoi.html
Nhà Hàng Xứ Đôông,-1,-1,"96B Nguyễn Huy Tưởng, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/5a/47/48/khong-gian-ng-i-b-t-v.jpg,200.000 ₫ - 300.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20941325-Reviews-Nha_Hang_Xu_Doong-Hanoi.html
Khói Restaurant Co Ltd,-1,-1,"67 Tran Hung Dao, Hà Nội 10000 Việt Nam",-1,"Quầy bar, Thịt nướng, Quán rượu",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25191584-Reviews-Khoi_Restaurant_Co_Ltd-Hanoi.html
Nhà hàng Itacho Ramen,-1,-1,"54A Nguyễn Chí Thanh 5th Floor, Vincom Center, Hà Nội Việt Nam",-1,50 ₫ - 100 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10791951-Reviews-Itacho_Ramen_Japanese_Noodle-Hanoi.html
Đio Let's Sangria,-1,-1,"28 Hàng Mành, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/fe/99/82/getlstd-property-photo.jpg,30.000 ₫ - 80.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13496815-Reviews-Dio_Let_s_Sangria-Hanoi.html
Ốc Phủi Sài Gòn 42A Bát Đàn,-1,-1,"42A P. Bát Đàn, Hàng Bồ, Hoàn Kiếm, Hà Nội 110000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25165140-Reviews-OC_Phui_Sai_Gon_42A_Bat_Dan-Hanoi.html
Ẩm Thực Sam's,-1,-1,"197 Âu Cơ Quảng An, Tây Hồ, Hà Nội 100000 Việt Nam",-1,500.000 ₫ - 10.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15764276-Reviews-Am_Thuc_Sam_s-Hanoi.html
Thai Deli,-1,-1,"HD Mon TT01 02 Ngõ 4, Hàm Nghi, Mỹ Đình, Hà Nội 100000 Việt Nam",-1,150.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17482336-Reviews-Thai_Deli-Hanoi.html
The Clown Pub,-1,-1,"79B Lý Nam Đế Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/30/53/a9/caption.jpg,"Quầy bar, Cà phê, Đồ ăn nhanh, Quán rượu, Thức ăn đường phố",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13083903-Reviews-The_Clown_Pub-Hanoi.html
The Antique Cafe,-1,-1,"Tập thể N4, ngõ 34 Vạn Bảo Căn 312, Hà Nội 10000 Việt Nam",-1,29.000 ₫ - 85.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20879034-Reviews-The_Antique_Cafe-Hanoi.html
Asian Cuisine,-1,-1,"54A Nguyen Truong To, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0b/94/93/b5/roasted-chicken-with.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10400517-Reviews-Asian_Cuisine-Hanoi.html
The Freedom Cafe,-1,-1,"1A Hàng Giấy Hoàn Kiếm, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/07/13/0f/5c/getlstd-property-photo.jpg,"Kiểu Pháp, Kiểu Trung Quốc, Kiểu Mỹ, Kiểu Thái, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8013409-Reviews-The_Freedom_Cafe-Hanoi.html
Tapastic - Kitchen & Drinks,-1,-1,"21 Phan Boi Chau, Hà Nội Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26342852-Reviews-Tapastic_Kitchen_Drinks-Hanoi.html
Ohayo,-1,-1,"34 Ngõ 28B Điện Biên Phủ, Hà Nội Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d11907830-Reviews-Ohayo-Hanoi.html
Mosaico Restaurant,-1,-1,"44B Ly Thuong Kiet Street, Hà Nội Việt Nam",-1,"Kiểu Địa Trung Hải, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26258235-Reviews-Mosaico_Restaurant-Hanoi.html
La Cantina,-1,-1,"46 Ng. 52 Đ. Tô Ngọc Vân, Quảng An, Tây Hồ, Hà Nội, Hà Nội 01000 Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26321995-Reviews-La_Cantina-Hanoi.html
Umami Ramen & Gyoza Bar,-1,-1,"Van Bao St., Ba Dinh Dist. No 9, Lane 65, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/ce/6e/98/umami-ramen-with-black.jpg,"Kiểu Nhật, Quầy bar, Quán rượu, Phong cách ẩm thực Fusion Nhật Bản",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d24177756-Reviews-Umami_Ramen_Gyoza_Bar-Hanoi.html
Black & Brown,-1,-1,"88 Hàng Khoai Hàng Mã, Hoàn Kiếm, Hà Nội 1000000 Việt Nam",-1,"Cà phê, Đồ ăn nhanh, Cửa hàng thức ăn ngon, Kiểu Việt, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25093233-Reviews-Black_Brown-Hanoi.html
Nhà Hàng Ngó Sen,-1,-1,"356 Thái Hà, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/a4/1e/ab/getlstd-property-photo.jpg,200.000 ₫ - 300.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d16762626-Reviews-Nha_Hang_Ngo_Sen-Hanoi.html
Pastanara,-1,-1,"Lô 52 TT4 Đỗ Đình Thiện Khu Đô Thị Mỹ Đình, Mễ Trì, Nam Từ Liêm, Hà Nội 100000 Việt Nam",-1,180.000 ₫ - 400.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18114288-Reviews-Pastanara-Hanoi.html
Ministry of Men Concept Lounge,-1,-1,"44 Ly Thuong Kiet, Tran Hung Dao, Hoan Kiem Melia Hanoi Hotel, Hà Nội Việt Nam",-1,"Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chấp nhận thẻ tín dụng, Quán bar có nhạc jazz",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25790217-Reviews-Ministry_of_Men_Concept_Lounge-Hanoi.html
Chill Club,-1,-1,Hà Nội Việt Nam,-1,322.810 ₫ - 1.614.048 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20912806-Reviews-Chill_Club-Hanoi.html
Hanoi Gate,-1,-1,"2 Thanh Hà Đồng Xuân, Hoàn Kiếm, Hà Nội 10000 Việt Nam",-1,47.619 ₫ - 595.238 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19941696-Reviews-Hanoi_Gate-Hanoi.html
1973 Restaurant - Cafe,-1,-1,"350 Nguyễn Văn Cừ, Hà Nội 10000 Việt Nam",-1,Kiểu Pháp,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8693174-Reviews-1973_Restaurant_Cafe-Hanoi.html
Chí Xì Gòn,-1,-1,"27 Quốc Tử Giám Đống Đa, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/4a/43/58/ca-keo-nu-ng-mu-i-t.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d14163004-Reviews-Chi_Xi_Gon-Hanoi.html
Nhà Hàng Bia Tiệp Trúc Viên,-1,-1,"40 Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội 10000 Việt Nam",-1,100.000 ₫ - 10.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10712222-Reviews-Truc_Vien_Crech_Beer_Restaurant-Hanoi.html
La's Shibuya,-1,-1,"38 Cao Bá Quát, Q. Ba Đình, Hà Nội 10000 Việt Nam",-1,"Kiểu Nhật, Cà phê",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8560045-Reviews-La_s_Shibuya-Hanoi.html
Hinode Deli Sushi,-1,-1,"22B Xóm Hà Hồi, Hoàn Kiếm, Hà Nội, Hà Nội Việt Nam",-1,"Giao hàng, Chỗ ngồi, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26360732-Reviews-Hinode_Deli_Sushi-Hanoi.html
Nhà hàng Bếp Vua,-1,-1,"So 383 Truong Chinh, Thanh Xuan, Ha Noi, Hà Nội 084 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/07/fb/98/04/nha-hang-b-p-vua.jpg,"Nhà hàng bán bia, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8118851-Reviews-Nha_hang_B_p_Vua-Hanoi.html
Nhà Hàng SWYM Table,-1,-1,"Golden Palace, Ô B1.6, tầng B1, Đồng Me, Hà Nội 100000 Việt Nam",-1,150.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15522243-Reviews-Nha_Hang_Swym_Table-Hanoi.html
Myazy 946,-1,-1,"Tầng 9&10, số 269 Tôn Đức Thắng, Đống Đa, Hà Nội 10000 Việt Nam",-1,"Cà phê, Phong cách ẩm thực Fusion Nhật Bản",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25240906-Reviews-Myazy_946-Hanoi.html
Cafe Phizo,-1,-1,"7 Quan Hoa, Hà Nội 10000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8088831-Reviews-Cafe_Phizo-Hanoi.html
GÕ Ramen,-1,-1,"1 Hang Bong alley, Hang Bong street, Hà Nội 100000 Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Đỗ xe có người coi, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25383201-Reviews-GO_Ramen-Hanoi.html
Funky Panda Bar & Good Eats,-1,-1,"27 Trịnh Công Sơn, Nhật Tân, Tây Hồ Số 27 phố Trịnh Công Sơn p Nhật Tân q Tây Hồ, Hà Nội Việt Nam",-1,"Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26228633-Reviews-Funky_Panda_Bar_Good_Eats-Hanoi.html
Sỹ Phú,-1,-1,"121 Nguyễn Phong Sắc Cầu Giấy, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/08/d2/f1/39/sy-phu.jpg,"Kiểu Việt, Kiểu Bữa tối, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8013337-Reviews-Sy_Phu-Hanoi.html
Lẩu 63 Biển Vàng,-1,-1,"48C Phan Bội Châu, Hà Nội 100000 Việt Nam",-1,"Quầy bar, Cà phê, Đồ nướng, Kiểu Á, Quán rượu, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13614967-Reviews-Lau_63_Bien_Vang-Hanoi.html
The Pilot,-1,-1,"Toà nhà Polyco, Trịnh Văn Bô, Nam Từ Liêm, Hà Nội The Pilot, Đường CN1, Tòa nhà Polyco, Trịnh Văn Bô, Nam Từ Liêm, Hà Nội, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/23/f1/c6/5e/banh-cona-han-qu-c.jpg,"Kiểu Âu, Kiểu Á, Cửa hàng thức ăn ngon, Kiểu Việt, Nhà hàng bia",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d24102882-Reviews-The_Pilot-Hanoi.html
Nhà hàng Sen Đầm Trị,-1,-1,"02 Đặng Thai Mai, Tây Hồ, Hà Nội 10000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d6781031-Reviews-Sen_Dam_Tri_Restaurant-Hanoi.html
Gimbab Han Quoc,-1,-1,"21 Trần Đại Nghĩa Hai Bà Trưng, Hà Nội 100000 Việt Nam",-1,25.000 ₫ - 2.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15528047-Reviews-Gimbab_Han_Quoc-Hanoi.html
Nhà Hàng Gà Hầm Sâm Hàn Quốc,-1,-1,"22 Quán Sứ, Hà Nội Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12219538-Reviews-Hot_Pot_Chicken_Korean_Ginseng_Restaurant-Hanoi.html
Khai Hoang Seafood,-1,-1,"15 Lương Ngọc Quyến Long Biên, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/c7/5e/fb/tu-hai-or-geo-ducks-clams.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13329350-Reviews-Khai_Hoang_Seafood-Hanoi.html
Furyu Restaurant,-1,-1,"B1-19 Vinhomes Gardenia - The Botanica Hàm Nghi, Nam Từ Liêm, Hà Nội 10000 Việt Nam",-1,190.476 ₫ - 2.380.952 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20237837-Reviews-Furyu_Restaurant-Hanoi.html
Halocal Cuisine,-1,-1,"117 Hàng Bạc Hoàn Kiếm, Hà Nội 100000 Việt Nam",-1,30 ₫ - 99 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20064035-Reviews-Halocal_Cuisine-Hanoi.html
Charme Maison Du Vin,-1,-1,"Số 15B Ngô Văn Sở, Hoàn Kiếm, Hanoi, Vietnam, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/ec/1b/78/bu-i-h-n-ho-lang-m-n.jpg,"Hải sản, Kiểu Á, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26443102-Reviews-Charme_Maison_Du_Vin-Hanoi.html
Yu Tang,-1,-1,"60 Lý Thường Kiệt, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/7b/56/44/getlstd-property-photo.jpg,10.000 ₫ - 129.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19110259-Reviews-Yu_Tang-Hanoi.html
Nhà hàng Hoa An Viên,-1,-1,"95 Lê Đức Thọ, Mỹ Đình 1, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/57/b5/53/getlstd-property-photo.jpg,250.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20937674-Reviews-Nha_hang_Hoa_An_Vien-Hanoi.html
Sài Gòn Night,-1,-1,"03 Hàng Bún Ba Đình, Hà Nội 100000 Việt Nam",-1,71.429 ₫ - 357.143 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15871329-Reviews-Sai_Gon_Night-Hanoi.html
Khue Cac Restaurant,-1,-1,"12 Nguyen Khuyen, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-o/02/45/60/66/getlstd-property-photo.jpg,Bữa sáng,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d4209757-Reviews-Khue_Cac_Restaurant-Hanoi.html
Bún đậu Tuấn Trọc cơ sở 2,-1,-1,"16 ngõ 56 Vũ Miên, Tây Hồ, Hà Nội 00000 Việt Nam",-1,"Giao hàng, Bãi đỗ xe đường phố, Chấp nhận thẻ Mastercard, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25341267-Reviews-Bun_d_u_Tu_n_Tr_c_co_s_2-Hanoi.html
La Renna,-1,-1,"91B P. Thợ Nhuộm, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội 2nd Floor, Hà Nội Việt Nam",-1,"Ăn tối phòng riêng, Chỗ ngồi, Phục vụ đồ uống có cồn, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25567095-Reviews-La_Renna-Hanoi.html
Bun Bung Chan Gio-bun Thang,-1,-1,"32 Cau Go,hoan Kiem, Hà Nội Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23260306-Reviews-Bun_Bung_Chan_Gio_bun_Thang-Hanoi.html
L'amour Steak Văn Quán,-1,-1,"Số 9 phố Nam Cao Giảng Võ Ba Đình Hà Nội, Hà Nội 11155 Việt Nam",-1,"Nhà hàng bít tết, Kiểu Âu, Quán rượu, Quầy rượu vang, Quán bar phục vụ đồ ăn",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23955875-Reviews-L_amour_Steak_Van_Quan-Hanoi.html
Shin+ BBQ Restaurant,-1,-1,"22-23 Lô 06 Khu đô thị Shophouse - Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội 100000 Việt Nam",-1,59.000 ₫ - 329.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19214780-Reviews-Shin_BBQ_Restaurant-Hanoi.html
